model,term,estimate,conf_low,conf_high
two_way,month_year2021-03-01,0.8615557516623983,0.5394536432463581,1.4548760371727794
two_way,month_year2021-04-01,0.9134665261770764,0.5744505793107418,1.537294152066378
two_way,month_year2021-05-01,0.9440023447072966,0.5926248313953897,1.5908980281357807
two_way,month_year2021-06-01,1.1829480216318815,0.7318878034381864,2.0164042862806624
two_way,month_year2021-07-01,0.9971914446111672,0.6099853936606969,1.7148855227297581
two_way,month_year2021-08-01,1.0232841034946882,0.6247589706143609,1.7622883696922786
two_way,month_year2021-09-01,1.0023482619449968,0.6232174099752026,1.702016364581953
two_way,month_year2021-10-01,1.2335952619961026,0.7663618850355974,2.096047145921802
two_way,month_year2021-11-01,1.2519669365840824,0.7574359689318461,2.1716419764137536
two_way,month_year2021-12-01,1.160865237982489,0.6779148657656588,2.0692007963077272
two_way,month_year2022-01-01,1.0779498303827177,0.5950980446031295,2.0070183750888715
two_way,month_year2022-02-01,1.0724842115935715,0.5423724696336741,2.1328951906795544
two_way,month_year2022-03-01,1.025071254082644,0.5168820039255485,2.0492124372724323
two_way,ckd:diabetes,1.0653488234082007,0.8522147378095885,1.3328864777526575
two_way,ckd:immunocompromised,0.8279727257271817,0.6627742907540474,1.0349526970197063
two_way,ckd:lung,1.0568264976995914,0.8443762053862831,1.3234087876631901
two_way,diabetes:immunocompromised,0.9423813285181746,0.7728081957136761,1.1487310109297912
two_way,diabetes:lung,1.1297364092583042,0.9279290615787912,1.3751794516907194
two_way,immunocompromised:lung,1.077266568172313,0.8983969845517793,1.2919782804417534
base,(Intercept),0.04329861122002254,0.024358019484676356,0.07336880965911852
base,"ns(age_years, df = 5)1",0.7572588698938545,0.5708171028198374,1.0086969554999121
base,"ns(age_years, df = 5)2",2.1970600802364477,1.5939983623396055,3.052733133724685
base,"ns(age_years, df = 5)3",1.8547298419404532,1.4378966395477315,2.3934561922369877
base,"ns(age_years, df = 5)4",26.02873727221723,13.87849733475812,49.738458051980146
base,"ns(age_years, df = 5)5",13.293121298405609,9.410654961369302,18.810264565091817
base,ckd,2.3602506604688216,2.1042487193342305,2.6463269982267206
base,diabetes,1.6639116487599916,1.5100714998328306,1.8324317551587863
base,immunocompromised,1.7836419541818158,1.6308397306566,1.9500048918141821
base,lung,1.7882709108323018,1.6383913364022122,1.9510508886285365
base,raceUnknown,1.1592522326940964,0.9966635753204143,1.346029760964529
base,raceBlack or African American,1.0788669204557613,0.9500781646041351,1.222872018073961
base,raceAsian,1.068000402223283,0.8465134151624849,1.334316027448448
base,raceAmerican Indian or Alaska Native,1.724120833695543,1.0436712034972107,2.742930338990987
base,raceNative Hawaiian or Other Pacific Islander,0.5860612256895024,0.20131438346435493,1.3545296105137985
base,ethnicityHispanic or Latino,1.1813028725755863,1.028413451274022,1.3543874198248265
base,ethnicityUnknown,0.5475401938017936,0.41257630741790746,0.7156029477901737
base,sexMale,1.0445742370046986,0.9612461999469735,1.1347609206359386
base,month_year2021-02-01,1.1827000314214355,0.7286055010318137,2.022783889270557
base,month_year2021-03-01,0.861288630746333,0.5393009290160907,1.4543762607045185
base,month_year2021-04-01,0.9125753182029217,0.5739077835909726,1.5357372437105887
base,month_year2021-05-01,0.9441195870971113,0.5927090576631369,1.5910467898780996
base,month_year2021-06-01,1.1849589274577548,0.7331663557116135,2.01973312199979
base,month_year2021-07-01,1.0019728823136387,0.6130226846818787,1.722825130410174
base,month_year2021-08-01,1.0208108009259806,0.623229353793938,1.7580465649574315
base,month_year2021-09-01,1.0055725194095846,0.6252719371317993,1.7073572933458954
base,month_year2021-10-01,1.2322234595129993,0.7655092196301291,2.0936772378453448
base,month_year2021-11-01,1.2536364547004275,0.7585445937755309,2.1742781142949754
base,month_year2021-12-01,1.158607808380513,0.6765478956003541,2.065269961288516
base,month_year2022-01-01,1.0801086986279094,0.5964004152528527,2.010715979342429
base,month_year2022-02-01,1.0771503174711796,0.5447398415087858,2.1421058163425766
base,month_year2022-03-01,1.0285572976719743,0.5191162883274134,2.054713646297566
