CodeSystem,ConceptCode,ConceptName
ICD10CM,E10.351,Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema
ICD10CM,E13.69,Other specified diabetes mellitus with other specified complication
ICD10CM,E10.3499,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E13.65,Other specified diabetes mellitus with hyperglycemia
ICD10CM,E10.3493,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E13.649,Other specified diabetes mellitus with hypoglycemia without coma
ICD10CM,E10.3492,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E13.641,Other specified diabetes mellitus with hypoglycemia with coma
ICD10CM,E10.3491,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E13.638,Other specified diabetes mellitus with other oral complications
ICD10CM,E10.349,Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
ICD10CM,E13.630,Other specified diabetes mellitus with periodontal disease
ICD10CM,E10.3419,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E13.628,Other specified diabetes mellitus with other skin complications
ICD10CM,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E13.622,Other specified diabetes mellitus with other skin ulcer
ICD10CM,E10.3412,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E11.37X2,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"
ICD10CM,E10.3399,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E11.37X1,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"
ICD10CM,E10.3393,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E11.36,Type 2 diabetes mellitus with diabetic cataract
ICD10CM,E10.3392,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E10.3391,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E11.3593,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E10.339,Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
ICD10CM,E11.3592,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E10.3319,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E11.3591,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E10.3313,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E11.359,Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema
ICD10CM,E10.3312,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E11.3559,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye"
ICD10CM,E10.3311,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E11.3553,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral"
ICD10CM,E10.331,Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
ICD10CM,E11.3552,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye"
ICD10CM,E10.3299,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E11.3551,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye"
ICD10CM,E10.3293,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E11.3549,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye"
ICD10CM,E10.3292,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E11.3543,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral"
ICD10CM,E10.3291,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E11.3542,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye"
ICD10CM,E10.329,Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
ICD10CM,E11.3541,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye"
ICD10CM,E10.3219,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E11.3539,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye"
ICD10CM,E10.3213,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E11.3533,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral"
ICD10CM,E10.3212,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E11.3532,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye"
ICD10CM,E10.3211,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E11.3531,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye"
ICD10CM,E10.321,Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema
ICD10CM,E11.3529,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye"
ICD10CM,E10.319,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema
ICD10CM,E11.3523,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral"
ICD10CM,E10.311,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema
ICD10CM,E11.3522,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye"
ICD10CM,E10.29,Type 1 diabetes mellitus with other diabetic kidney complication
ICD10CM,E11.3521,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye"
ICD10CM,E10.22,Type 1 diabetes mellitus with diabetic chronic kidney disease
ICD10CM,E11.3519,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E10.21,Type 1 diabetes mellitus with diabetic nephropathy
ICD10CM,E11.3513,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E10.11,Type 1 diabetes mellitus with ketoacidosis with coma
ICD10CM,E11.3512,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E10.10,Type 1 diabetes mellitus with ketoacidosis without coma
ICD10CM,E11.3511,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye"
SNOMED CT,9859006,Acanthosis nigricans due to type 2 diabetes mellitus
ICD10CM,E11.351,Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema
SNOMED CT,97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus
ICD10CM,E11.3499,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye"
SNOMED CT,87921000119104,Cranial nerve palsy with type II diabetes mellitus
ICD10CM,E11.3493,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral"
SNOMED CT,82581000119105,Rubeosis iridis due to type 1 diabetes mellitus
ICD10CM,E11.3492,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye"
SNOMED CT,82571000119107,Traction detachment of retina due to type 1 diabetes mellitus
ICD10CM,E11.3491,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E11.3213,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E11.349,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
ICD10CM,E11.3212,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E11.3419,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E11.3211,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E11.3413,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E11.321,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema
ICD10CM,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E11.319,Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema
ICD10CM,E11.3411,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E11.311,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema
ICD10CM,E11.341,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema
ICD10CM,E11.29,Type 2 diabetes mellitus with other diabetic kidney complication
ICD10CM,E11.3399,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E11.22,Type 2 diabetes mellitus with diabetic chronic kidney disease
ICD10CM,E11.3393,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E11.21,Type 2 diabetes mellitus with diabetic nephropathy
ICD10CM,E11.3392,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E11.11,Type 2 diabetes mellitus with ketoacidosis with coma
ICD10CM,E11.3391,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E11.10,Type 2 diabetes mellitus with ketoacidosis without coma
ICD10CM,E11.339,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
ICD10CM,E11.01,Type 2 diabetes mellitus with hyperosmolarity with coma
ICD10CM,E11.3319,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E11.00,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC)
ICD10CM,E11.3313,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E10.9,Type 1 diabetes mellitus without complications
ICD10CM,E11.3312,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E10.8,Type 1 diabetes mellitus with unspecified complications
ICD10CM,E11.3311,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E10.69,Type 1 diabetes mellitus with other specified complication
ICD10CM,E11.331,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
ICD10CM,E10.65,Type 1 diabetes mellitus with hyperglycemia
ICD10CM,E11.3299,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E10.649,Type 1 diabetes mellitus with hypoglycemia without coma
ICD10CM,E11.3293,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E10.641,Type 1 diabetes mellitus with hypoglycemia with coma
ICD10CM,E11.3292,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E10.638,Type 1 diabetes mellitus with other oral complications
ICD10CM,E11.3291,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E10.630,Type 1 diabetes mellitus with periodontal disease
ICD10CM,E11.329,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
ICD10CM,E10.628,Type 1 diabetes mellitus with other skin complications
ICD10CM,E11.3219,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E10.622,Type 1 diabetes mellitus with other skin ulcer
ICD10CM,E13.3399,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E10.621,Type 1 diabetes mellitus with foot ulcer
ICD10CM,E13.3393,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E10.620,Type 1 diabetes mellitus with diabetic dermatitis
ICD10CM,E13.3392,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E10.618,Type 1 diabetes mellitus with other diabetic arthropathy
ICD10CM,E13.3391,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E10.610,Type 1 diabetes mellitus with diabetic neuropathic arthropathy
ICD10CM,E13.339,Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
ICD10CM,E10.59,Type 1 diabetes mellitus with other circulatory complications
ICD10CM,E13.3319,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E10.52,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene
ICD10CM,E13.3313,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E10.51,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene
ICD10CM,E13.3312,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E10.49,Type 1 diabetes mellitus with other diabetic neurological complication
ICD10CM,E13.3311,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E10.44,Type 1 diabetes mellitus with diabetic amyotrophy
ICD10CM,E13.331,Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
ICD10CM,E10.43,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy
ICD10CM,E13.3299,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E10.42,Type 1 diabetes mellitus with diabetic polyneuropathy
ICD10CM,E13.3293,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E10.41,Type 1 diabetes mellitus with diabetic mononeuropathy
ICD10CM,E13.3292,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E10.40,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified"
ICD10CM,E13.3291,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E10.39,Type 1 diabetes mellitus with other diabetic ophthalmic complication
ICD10CM,E13.329,Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
ICD10CM,E10.37X9,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"
ICD10CM,E13.3219,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"
ICD10CM,E10.37X3,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"
ICD10CM,E13.3213,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral"
ICD10CM,E10.37X2,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"
ICD10CM,E13.3212,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye"
ICD10CM,E10.37X1,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"
ICD10CM,E13.3211,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye"
ICD10CM,E10.36,Type 1 diabetes mellitus with diabetic cataract
ICD10CM,E13.321,Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema
ICD10CM,E10.3599,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"
ICD10CM,E13.319,Other specified diabetes mellitus with unspecified diabetic retinopathy without macular edema
ICD10CM,E10.3593,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral"
ICD10CM,E13.311,Other specified diabetes mellitus with unspecified diabetic retinopathy with macular edema
ICD10CM,E10.3592,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye"
ICD10CM,E13.29,Other specified diabetes mellitus with other diabetic kidney complication
ICD10CM,E10.3591,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye"
ICD10CM,E13.22,Other specified diabetes mellitus with diabetic chronic kidney disease
ICD10CM,E10.359,Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema
ICD10CM,E13.21,Other specified diabetes mellitus with diabetic nephropathy
ICD10CM,E10.3559,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye"
ICD10CM,E13.11,Other specified diabetes mellitus with ketoacidosis with coma
ICD10CM,E10.3553,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral"
ICD10CM,E13.10,Other specified diabetes mellitus with ketoacidosis without coma
ICD10CM,E10.3552,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye"
ICD10CM,E13.01,Other specified diabetes mellitus with hyperosmolarity with coma
ICD10CM,E10.3551,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye"
ICD10CM,E13.00,Other specified diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC)
ICD10CM,E10.3549,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye"
ICD10CM,E11.9,Type 2 diabetes mellitus without complications
ICD10CM,E10.3543,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral"
ICD10CM,E11.8,Type 2 diabetes mellitus with unspecified complications
ICD10CM,E10.3542,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye"
ICD10CM,E11.69,Type 2 diabetes mellitus with other specified complication
ICD10CM,E10.3541,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye"
ICD10CM,E11.65,Type 2 diabetes mellitus with hyperglycemia
ICD9CM,362.07,Diabetic macular edema
ICD10CM,E11.649,Type 2 diabetes mellitus with hypoglycemia without coma
ICD9CM,362.06,Severe nonproliferative diabetic retinopathy
ICD10CM,E11.641,Type 2 diabetes mellitus with hypoglycemia with coma
ICD9CM,362.05,Moderate nonproliferative diabetic retinopathy
ICD10CM,E11.638,Type 2 diabetes mellitus with other oral complications
ICD9CM,362.04,Mild nonproliferative diabetic retinopathy
ICD10CM,E11.630,Type 2 diabetes mellitus with periodontal disease
ICD9CM,362.03,Nonproliferative diabetic retinopathy NOS
ICD10CM,E11.628,Type 2 diabetes mellitus with other skin complications
ICD9CM,362.02,Proliferative diabetic retinopathy
ICD10CM,E11.622,Type 2 diabetes mellitus with other skin ulcer
ICD9CM,362.01,Background diabetic retinopathy
ICD10CM,E11.621,Type 2 diabetes mellitus with foot ulcer
SNOMED CT,359642000,Type 2 diabetes mellitus in nonobese
ICD10CM,E11.620,Type 2 diabetes mellitus with diabetic dermatitis
ICD9CM,357.2,Polyneuropathy in diabetes
ICD10CM,E11.618,Type 2 diabetes mellitus with other diabetic arthropathy
SNOMED CT,314903002,Arthropathy due to type 2 diabetes mellitus
ICD10CM,E11.610,Type 2 diabetes mellitus with diabetic neuropathic arthropathy
SNOMED CT,314902007,Type 2 diabetes mellitus with peripheral angiopathy
ICD10CM,E11.59,Type 2 diabetes mellitus with other circulatory complications
SNOMED CT,314893005,Type 1 diabetes mellitus with arthropathy
ICD10CM,E11.52,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene
SNOMED CT,313436004,Type 2 diabetes mellitus without complication
ICD10CM,E11.51,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene
SNOMED CT,313435000,Type 1 diabetes mellitus without complication
ICD10CM,E11.49,Type 2 diabetes mellitus with other diabetic neurological complication
SNOMED CT,31321000119102,Diabetes mellitus type 1 without retinopathy
ICD10CM,E11.44,Type 2 diabetes mellitus with diabetic amyotrophy
SNOMED CT,31211000119101,Peripheral angiopathy due to type 1 diabetes mellitus
ICD10CM,E11.43,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy
SNOMED CT,28331000119107,Retinal edema due to type 2 diabetes mellitus
ICD10CM,E11.42,Type 2 diabetes mellitus with diabetic polyneuropathy
SNOMED CT,28032008,Insulin dependent diabetes mellitus type 1B
ICD10CM,E11.41,Type 2 diabetes mellitus with diabetic mononeuropathy
ICD9CM,250.93,"Diabetes with unspecified complication, type I [juvenile type], uncontrolled"
ICD10CM,E11.40,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified"
ICD9CM,250.92,"Diabetes with unspecified complication, type II or unspecified type, uncontrolled"
ICD10CM,E11.39,Type 2 diabetes mellitus with other diabetic ophthalmic complication
ICD9CM,250.91,"Diabetes with unspecified complication, type I [juvenile type], not stated as uncontrolled"
ICD10CM,E11.37X9,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"
